"date","time","username","name","tweet","replies_count","retweets_count","likes_count"
2017-03-15,"16:19:19","sugawitter","菅 義偉","【沖縄の新副知事、菅長官と初会談　普天間めぐり会議要望】 朝日新聞 2017/3/16 23:24...  https://t.co/gYwkd4GTRN",2,11,19
2017-03-15,"01:18:54","sugawitter","菅 義偉","【官房長官 “日本が第一の標的”日米経済対話で議論】 NHK 2017/3/15 11:55...  https://t.co/aDsuuKJe78",3,22,34
2017-03-15,"01:14:51","sugawitter","菅 義偉","平成29年3月15日(水)午後-内閣官房長官記者会見   https://t.co/GCkBkQCPMC  https://t.co/L1WdlD4uBf",0,15,21
2017-03-15,"01:14:29","sugawitter","菅 義偉","平成29年3月15日(水)午前-内閣官房長官記者会見   https://t.co/2ObpFNscYQ  https://t.co/44tMhBo6qz",0,19,22
2017-03-14,"00:53:24","sugawitter","菅 義偉","【残業の上限規制「月１００時間を進めるものでない」菅氏】 朝日新聞 2017/3/14 15:31...  https://t.co/TjWG5Kta4l",4,35,35
2017-03-14,"00:47:00","sugawitter","菅 義偉","平成29年3月14日(火)午後-内閣官房長官記者会見   https://t.co/tFU6VN3iAb  https://t.co/PzJ6NUnw3p",2,14,21
2017-03-14,"00:46:39","sugawitter","菅 義偉","平成29年3月14日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について    https://t.co/BqFYw54xLj  https://t.co/Tlv3ywZiRm",1,15,19
2017-03-13,"00:56:09","sugawitter","菅 義偉","【北朝鮮ミサイル情報、菅長官「船舶への伝達は落下から20分後」】 JNN 2017/3/13 12:38...  https://t.co/TNMurvDwmd",1,33,31
2017-03-13,"00:54:25","sugawitter","菅 義偉","【昨年並みの賃上げ、4年連続のベアを期待＝春闘で菅官房長官】 ロイター通信 2017/3/13 12:34...  https://t.co/0WBYeSLy8D",0,23,34
2017-03-13,"00:52:55","sugawitter","菅 義偉","平成29年3月13日(月)午後-内閣官房長官記者会見   https://t.co/vuRFe9CDsV  https://t.co/ua8iiz8mQu",1,13,14
2017-03-13,"00:52:33","sugawitter","菅 義偉","平成29年3月13日(月)午前-内閣官房長官記者会見   https://t.co/sGKdiAxI7p  https://t.co/ykcCNxprIu",0,10,11
2017-03-11,"00:56:59","sugawitter","菅 義偉","こんにちは。  今日、東日本大震災からちょうど６年の歳月が流れました。 国立劇場において、秋篠宮文仁親王同妃両殿下のご臨席のもと、各界代表のご参列を得て、政府主催の追悼式を開催しました。...  https://t.co/qSHJNvNviI",4,112,177
2017-03-10,"15:16:57","sugawitter","菅 義偉","&lt;今週の1枚&gt; 【内閣府委員会_20170310】",1,6,12
2017-03-10,"04:16:25","sugawitter","菅 義偉","【菅官房長官「日韓合意の着実な実施」】 FNN 2017/3/10 21:02...  https://t.co/XjIKF3Ve21",2,22,40
2017-03-10,"04:14:57","sugawitter","菅 義偉","【南スーダンＰＫＯ撤収　派遣５年、５月末終了】 日本経済新聞 2017/3/10 20:41...  https://t.co/1vup8WGUcw",1,41,56
2017-03-10,"04:11:49","sugawitter","菅 義偉","【日本の自動車市場、十分開放されている＝菅官房長官】 ロイター通信 2017/3/10 10:40...  https://t.co/QBaUk6PV43",3,25,45
2017-03-10,"04:09:45","sugawitter","菅 義偉","平成29年3月10日(金)午後2-内閣官房長官記者会見  [冒頭発言] ・南スーダンＰＫＯへ派遣中の自衛隊施設部隊の活動終了について   https://t.co/m2I4RTcQIw  https://t.co/IZPoIp0Geb",0,24,43
2017-03-10,"04:09:02","sugawitter","菅 義偉","平成29年3月10日(金)午後-内閣官房長官記者会見   https://t.co/rJeMUlERW1  https://t.co/fjMNbD6DTT",0,13,27
2017-03-09,"00:13:14","sugawitter","菅 義偉","【６日発射の北ミサイル　本土に最も近く落下】 NNN 2017/3/9 14:25  今月６日に北朝鮮が発射した４発のミサイルのうち、１発がこれまでで日本の本土に最も近い海域に落下していたことがわかった。...  https://t.co/EGMzSdZsUT",22,350,158
2017-03-09,"00:11:08","sugawitter","菅 義偉","平成29年3月9日(木)午後-内閣官房長官記者会見   https://t.co/Im10f0jz1J  https://t.co/GGQmf1lTLQ",0,13,20
2017-03-08,"20:40:29","sugawitter","菅 義偉","平成29年3月9日(木)午前-内閣官房長官記者会見   https://t.co/lhoFgtZOW1  https://t.co/VCexQYGIFK",0,11,20
2017-03-08,"00:06:06","sugawitter","菅 義偉","【官房長官 待機児童解消の新プランに目標年度明記へ】 NHK 2017/3/8 14:24...  https://t.co/KEJiPaZWJR",1,16,25
2017-03-08,"00:04:55","sugawitter","菅 義偉","【【北ミサイル】「時宜を得たもの」　米国務長官訪日　菅義偉官房長官が歓迎】 産経新聞 2017/3/8 12:56...  https://t.co/b8zRI2A6sG",1,18,37
2017-03-08,"00:03:49","sugawitter","菅 義偉","平成29年3月8日(水)午後-内閣官房長官記者会見   https://t.co/FuYnd9insT  https://t.co/7GbQyi3VYz",0,11,24
2017-03-08,"00:00:21","sugawitter","菅 義偉","平成29年3月8日(水)午前-内閣官房長官記者会見   https://t.co/R7nDjnC2zq  https://t.co/oLmTxy4Kl7",1,10,24
2017-03-07,"15:24:17","sugawitter","菅 義偉","【官房長官、玄海町長の同意歓迎　原発再稼働 】 日本経済新聞 2017/3/8 20:10...  https://t.co/ELyG5CveA7",0,22,35
2017-03-07,"15:23:09","sugawitter","菅 義偉","【ヤマト運輸値上げ「アベノミクスの成果も」菅官房長官】 朝日新聞 2017/3/8 19:07...  https://t.co/y621pllKBM",6,25,37
2017-03-07,"00:14:16","sugawitter","菅 義偉","【北朝鮮の脅威、新たな段階と日米で確認＝首脳会談で菅官房長官】 ロイター通信 2017/3/7 11:24...  https://t.co/vaIPpURL6t",5,60,68
2017-03-07,"00:09:51","sugawitter","菅 義偉","平成29年3月7日(火)午後-内閣官房長官記者会見   https://t.co/eWoUjyLTmR  https://t.co/uX70ToKWMU",0,12,23
2017-03-07,"00:09:29","sugawitter","菅 義偉","平成29年3月7日(火)午前-内閣官房長官記者会見   https://t.co/uPcjeyLfGz  https://t.co/SDTGqtsxb6",0,11,23
2017-03-06,"01:21:07","sugawitter","菅 義偉","【北朝鮮ミサイル　破片回収へ】 FNN 2017/3/6 17:58  北朝鮮が発射したミサイルの破片を回収し、分析を進める方針。...  https://t.co/uhPqTVhF7R",6,72,88
2017-03-06,"00:00:17","sugawitter","菅 義偉","平成29年3月6日(月)午後-内閣官房長官記者会見   https://t.co/0dDvh5FzQo  https://t.co/3HClzjThRO",2,18,26
2017-03-05,"16:53:46","sugawitter","菅 義偉","【北朝鮮が弾道ミサイル4発発射　3発がEEZ内に】 ANN 2017/3/6 9:00  北朝鮮が6日朝に弾道ミサイルを発射したことを受けて、菅官房長官は会見を行いました。...  https://t.co/GroT0D8pm9",4,64,61
2017-03-05,"16:51:47","sugawitter","菅 義偉","平成29年3月6日(月)午前-内閣官房長官記者会見  [冒頭発言] ・北朝鮮による弾道ミサイル発射事案について   https://t.co/JgWXvSnt6R  https://t.co/dkur1bkyic",0,21,31
2017-03-04,"00:32:58","sugawitter","菅 義偉","こんにちは。  今年の１月末、急増するクルーズ船を戦略的に受け入れるために、「国際クルーズ拠点」が６か所選定され、横浜港も選ばれました。...  https://t.co/OemTcKCZRY",12,26,77
2017-03-03,"01:02:25","sugawitter","菅 義偉","【ＧＰＩＦ 四半期過去最高 １０．５兆円の黒字と発表】 NHK 2017/3/3 17:01...  https://t.co/a8AsQaQXIg",4,54,74
2017-03-03,"00:29:09","sugawitter","菅 義偉","【消費者物価、今後緩やかに上昇していくと期待＝菅官房長官】 ロイター通信 2017/3/3 10:48...  https://t.co/rmd4CETYfz",2,23,49
2017-03-03,"00:25:40","sugawitter","菅 義偉","平成29年3月3日(金)午後-内閣官房長官記者会見   https://t.co/51F3TsSXY1  https://t.co/MdMlkG30A5",0,16,22
2017-03-02,"17:34:12","sugawitter","菅 義偉","平成29年3月3日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について    https://t.co/ekiOh8orEZ  https://t.co/pDfolbrcfK",1,12,29
2017-03-02,"15:12:06","sugawitter","菅 義偉","【【テロ等準備罪】菅義偉官房長官が朝日新聞をチクリ　】 産経新聞 2017/3/3 17:49...  https://t.co/bHi5ayKcKi",2,58,60
2017-03-01,"23:50:42","sugawitter","菅 義偉","平成29年3月2日(木)午後-内閣官房長官記者会見   https://t.co/2dLVXHZVEE  https://t.co/CknHYvFFGR",1,13,21
2017-03-01,"23:50:22","sugawitter","菅 義偉","平成29年3月2日(木)午前-内閣官房長官記者会見   https://t.co/5JSxSzByWu  https://t.co/ILLb2EDbyW",0,19,24
2017-03-01,"15:13:33","sugawitter","菅 義偉","【米大統領演説 菅官房長官「強い米国」評価】 毎日新聞 2017/3/2 21:22...  https://t.co/HwrgMfuJPz",2,24,38
2017-03-01,"01:09:06","sugawitter","菅 義偉","【政府、那覇空港の増設工事中断＝沖縄県の許可下りず】 時事通信 2017/3/1 17:56...  https://t.co/Kq12wuDUrs",4,30,31
2017-02-28,"23:58:14","sugawitter","菅 義偉","【経産省が全執務室を施錠 官房長官「問題はない」】 NHK 2017/3/1 12:35...  https://t.co/PwqDsKPCtt",4,33,46
2017-02-28,"23:56:53","sugawitter","菅 義偉","平成29年3月1日(水)午後-内閣官房長官記者会見   https://t.co/HcoS1mSClH  https://t.co/LHaTagl4Tt",1,17,21
2017-02-28,"23:56:33","sugawitter","菅 義偉","平成29年3月1日(水)午前-内閣官房長官記者会見   https://t.co/Htaod612zD  https://t.co/hB8g9kpOPC",0,12,20
2017-02-27,"23:30:34","sugawitter","菅 義偉","【米国防費増 「注視している」官房長官】 毎日新聞 2017/2/28 11:57...  https://t.co/YKxhaFqwTu",3,19,27
2017-02-27,"23:29:05","sugawitter","菅 義偉","平成29年2月28日(火)午後-内閣官房長官記者会見   https://t.co/OSsh0dmJvN  https://t.co/ZQaBYreXob",0,10,23
2017-02-27,"23:28:43","sugawitter","菅 義偉","平成29年2月28日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について   https://t.co/BsVayle3h9  https://t.co/dJAEnP0vPK",0,15,20
2017-02-27,"00:11:09","sugawitter","菅 義偉","【官房長官、谷内安保局長訪米「大統領補佐官と地域情勢を議論」 】 日本経済新聞 2017/2/27 11:26...  https://t.co/l28gxbwdMZ",0,16,34
2017-02-27,"00:04:51","sugawitter","菅 義偉","平成29年2月27日(月)午後-内閣官房長官記者会見 （野上浩太郎内閣官房副長官）   https://t.co/1HVC7nOEuk  https://t.co/Ga3NgbzG3H",0,13,25
2017-02-26,"19:21:11","sugawitter","菅 義偉","平成29年2月27日(月)午前-内閣官房長官記者会見   https://t.co/aSh1gsXGvS  https://t.co/bKkkj908BS",1,16,29
2017-02-24,"23:52:24","sugawitter","菅 義偉","こんにちは。  昨日、新たな試みとなる「プレミアムフライデー」の第一回目が実施されました。...  https://t.co/tGN1az09lr",8,17,43
2017-02-24,"15:12:22","sugawitter","菅 義偉","【ふるさと納税、前年度の２倍に　菅官房長官見通し】 朝日新聞 2017/2/25 20:43...  https://t.co/qZLba2mViA",3,15,31
2017-02-24,"00:12:56","sugawitter","菅 義偉","【菅義偉官房長官、プレミアムフライデーを後押し　自身の過ごし方は…】 産経新聞 2017/2/24 11:51...  https://t.co/kuH7HlHmC0",1,22,41
2017-02-24,"00:09:33","sugawitter","菅 義偉","平成29年2月24日(金)午後-内閣官房長官記者会見   https://t.co/iGG83RLSgI  https://t.co/Cr3OtyYcQL",0,13,26
2017-02-23,"23:53:26","sugawitter","菅 義偉","平成29年2月24日(金)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・サルマン・ビン・アブドルアジーズ・アール・サウード・サウジアラビア王国国王陛下の来日について...  https://t.co/9SkHrSt4I0",1,24,37
2017-02-22,"23:56:17","sugawitter","菅 義偉","【官房長官、日産ゴーン社長退任「新体制の下に競争力強化を」】 日本経済新聞 2017/2/23 11:44...  https://t.co/Vrb7wZJrSl",2,14,18
2017-02-22,"23:53:36","sugawitter","菅 義偉","平成29年2月23日(木)午後-内閣官房長官記者会見   https://t.co/gQ0W7GTvzf  https://t.co/CHB7JKoVwh",0,8,22
2017-02-22,"20:55:35","sugawitter","菅 義偉","平成29年2月23日(木)午前-内閣官房長官記者会見   https://t.co/uQVPFyGyJC  https://t.co/IbuANO2VIZ",1,14,27
2017-02-22,"00:05:22","sugawitter","菅 義偉","【韓国外務省ＨＰに「東海」＝政府は抗議】 時事通信 2017/2/22 12:23...  https://t.co/JRzaGpS3xk",7,55,70
2017-02-22,"00:03:18","sugawitter","菅 義偉","【米大統領補佐官と電話会談 緊密連携で一致】 NHK 2017/2/22 12:30...  https://t.co/FFOJnR2o8i",0,23,50
2017-02-22,"00:02:20","sugawitter","菅 義偉","平成29年2月22日(水)午後-内閣官房長官記者会見   https://t.co/awFZa42E0c  https://t.co/R5CuBKrH0q",0,12,24
2017-02-22,"00:02:00","sugawitter","菅 義偉","平成29年2月22日(水)午前-内閣官房長官記者会見   https://t.co/ZiGfHoudQF  https://t.co/EFNmtT7VWD",0,13,26
2017-02-20,"23:41:57","sugawitter","菅 義偉","【菅長官「プレミアムフライデー、危機管理配慮しながら」】 朝日新聞 2017/2/21 12:05...  https://t.co/hjfEZDNnzT",2,17,31
2017-02-20,"23:30:31","sugawitter","菅 義偉","【【文科省天下り斡旋】菅義偉官房長官「極めて問題。事実関係を徹底して洗い出す」】 産経新聞 2017/2/21 11:42...  https://t.co/pDA8vlp0jb",1,33,47
2017-02-20,"23:29:10","sugawitter","菅 義偉","【菅官房長官「陸軍きっての戦略家」　米大統領の新補佐官】 朝日新聞 2017/2/21 11:33...  https://t.co/QbUhGJe41I",0,31,43
2017-02-20,"23:26:33","sugawitter","菅 義偉","平成29年2月21日(火)午後-内閣官房長官記者会見   https://t.co/VLMzyagOpp  https://t.co/aC6WYQUsDf",0,16,23
2017-02-20,"23:26:13","sugawitter","菅 義偉","平成29年2月21日(火)午前-内閣官房長官記者会見  [冒頭発言] ・閣議の概要について ・東日本大震災六周年追悼式について ・フェリペ６世スペイン国王王妃両陛下の来日について...  https://t.co/dTQ6gCXMcH",1,21,33
2017-02-19,"23:54:56","sugawitter","菅 義偉","【少女像問題、菅官房長官「韓国側の対応注視」】 TBS 2017/2/20...  https://t.co/4gZZbhjPMj",15,48,69
2017-02-19,"23:46:55","sugawitter","菅 義偉","【金正男氏の殺害、関係国と緊密に連携・情報分析する＝菅官房長官】 ロイター通信 2017/2/20 12:00...  https://t.co/nNwGmqaTJU",0,38,50
2017-02-19,"23:45:49","sugawitter","菅 義偉","【官房長官 日中韓首脳会議の早期開催は困難】 NHK 2017/2/20 12:47...  https://t.co/OTjeuNOVnz",6,47,70
2017-02-19,"23:44:30","sugawitter","菅 義偉","平成29年2月20日(月)午後-内閣官房長官記者会見   https://t.co/4w6sjieDo4  https://t.co/Uexgi0LklV",1,15,24
2017-02-19,"23:36:20","sugawitter","菅 義偉","平成29年2月20日(月)午前-内閣官房長官記者会見   https://t.co/UEE1l8tbRo  https://t.co/bANrru2CvS",1,15,23
2017-02-18,"00:55:27","sugawitter","菅 義偉","こんばんは。  先週、安倍総理はアメリカを訪問し、トランプ大統領との間で大統領就任後としては初となる日米首脳会談を行いました。...  https://t.co/caloY1bGDi",7,58,96
2017-02-17,"00:04:37","sugawitter","菅 義偉","【官房長官 日米韓外相の共同声明は連携の意思表示】 NHK 2017/2/17 11:41...  https://t.co/Fywa3CV0IU",2,23,42
2017-02-17,"00:03:37","sugawitter","菅 義偉","【【テロ等準備罪】テロ等準備罪、犯罪団体に一変なら処罰対象　菅義偉官房長官「国民の安全と安心を守るため当然」 】 産経新聞 2017/2/17 11:54...  https://t.co/bNIDZvxz2f",2,48,66
2017-02-17,"00:01:50","sugawitter","菅 義偉","平成29年2月17日(金)午後-内閣官房長官記者会見   https://t.co/yRDQZkPho0  https://t.co/AEKaqASDCt",0,15,27
2017-02-16,"23:37:18","sugawitter","菅 義偉","平成29年2月17日(金)午前-内閣官房長官記者会見   https://t.co/hx92r2Fg2z  https://t.co/NBIqQO0pVZ",0,22,26
2017-02-16,"00:07:23","sugawitter","菅 義偉","【16日に日米韓外相会談、北朝鮮問題への対応を議論＝菅官房長官】 ロイター通信 2017/2/16 12:25...  https://t.co/IIwIO6dt9a",2,33,36
2017-02-16,"00:04:07","sugawitter","菅 義偉","平成29年2月16日(木)午後-内閣官房長官記者会見   https://t.co/mXdWnxc10i  https://t.co/AjzNn65qFE",0,17,29
2017-02-16,"00:03:33","sugawitter","菅 義偉","平成29年2月16日(木)午前-内閣官房長官記者会見   https://t.co/Ckb33Gcwxl  https://t.co/1AafRXhXRX",0,16,27
